location-lat,location-long
-25.028017856265212,31.31214856266245
-25.028046501431017,31.312344532567366
-25.02815392197544,31.312503747228078
-25.028261342519865,31.31266296188879
-25.02836876306429,31.312822176549503
-25.028476183608714,31.312981391210215
-25.028583604153138,31.313140605870927
-25.02869102469756,31.31329982053164
-25.028798445241986,31.313459035192352
-25.02890586578641,31.313618249853064
-25.029013286330834,31.313777464513777
-25.029120706875258,31.31393667917449
-25.02922812741968,31.3140958938352
-25.029335547964106,31.314255108495914
-25.02944296850853,31.314414323156626
-25.029518118822864,31.314594672368187
-25.029593269137198,31.31477502157975
-25.029668419451532,31.31495537079131
-25.029743569765866,31.31513572000287
-25.0298187200802,31.315316069214433
-25.029893870394535,31.315496418425994
-25.029899094206105,31.315694841404255
-25.029904318017675,31.315893264382517
-25.029909541829245,31.316091687360778
-25.029914765640815,31.31629011033904
-25.029919989452384,31.3164885333173
-25.029925213263954,31.316686956295563
-25.029930437075524,31.316885379273824
-25.029935660887094,31.317083802252085
-25.029935826405005,31.31728230887404
-25.029935991922915,31.317480815495998
-25.029936157440826,31.317679322117954
-25.029936322958736,31.31787782873991
-25.029936488476647,31.318076335361866
-25.029936653994557,31.318274841983822
-25.029936819512468,31.318473348605778
-25.02993698503038,31.318671855227734
-25.02993715054829,31.31887036184969
-25.029891175523296,31.319062273898112
-25.029845200498304,31.319254185946534
-25.02979922547331,31.319446097994955
-25.02975325044832,31.319638010043377
-25.029707275423327,31.3198299220918
-25.029661300398335,31.32002183414022
-25.029615325373342,31.320213746188642
-25.02956935034835,31.320405658237064
-25.029459595811907,31.320562922107403
-25.029349841275465,31.32072018597774
-25.029240086739023,31.32087744984808
-25.02913033220258,31.32103471371842
-25.029020577666138,31.321191977588757
-25.028910823129696,31.321349241459096
-25.028801068593253,31.321506505329435
-25.02869131405681,31.321663769199773
-25.02858155952037,31.321821033070112
-25.028471804983926,31.32197829694045
-25.028362050447484,31.32213556081079
-25.02825229591104,31.322292824681128
-25.0281425413746,31.322450088551467
-25.028072762453366,31.32263304484345
-25.028002983532133,31.322816001135433
-25.0279332046109,31.322998957427416
-25.027863425689667,31.3231819137194
-25.027793646768433,31.323364870011382
-25.0277238678472,31.323547826303365
-25.027654088925967,31.323730782595348
-25.027584310004734,31.32391373888733
-25.0275145310835,31.324096695179314
-25.02747023677616,31.324289084208708
-25.02742594246882,31.3244814732381
-25.02738164816148,31.324673862267495
-25.02733735385414,31.32486625129689
-25.0272930595468,31.325058640326283
-25.02724876523946,31.325251029355677
-25.02720447093212,31.32544341838507
-25.02716017662478,31.325635807414464
-25.02711588231744,31.325828196443858
-25.0270715880101,31.326020585473252
-25.0269515368537,31.326168399263654
-25.026831485697304,31.326316213054056
-25.026711434540907,31.32646402684446
-25.02659138338451,31.32661184063486
-25.026471332228112,31.326759654425263
-25.026351281071715,31.326907468215666
-25.026231229915318,31.327055282006068
-25.02611117875892,31.32720309579647
-25.025991127602524,31.327350909586873
-25.025871076446126,31.327498723377275
-25.02575102528973,31.327646537167677
-25.025630974133332,31.32779435095808
-25.025510922976935,31.32794216474848
-25.025400880598202,31.328099178457816
-25.02529083821947,31.32825619216715
-25.025180795840736,31.328413205876483
-25.025070753462003,31.328570219585817
-25.02496071108327,31.32872723329515
-25.024850668704538,31.328884247004485
-25.024740626325805,31.32904126071382
-25.024630583947072,31.329198274423153
-25.02452054156834,31.329355288132486
-25.024440204326986,31.32953288472597
-25.024359867085632,31.329710481319456
-25.02427952984428,31.32988807791294
-25.024199192602925,31.330065674506425
-25.02411885536157,31.33024327109991
-25.024038518120218,31.330420867693395
-25.023958180878864,31.33059846428688
-25.02387784363751,31.330776060880364
-25.023797506396157,31.33095365747385
-25.023717169154803,31.331131254067333
-25.02363683191345,31.331308850660818
-25.023556494672096,31.331486447254303
-25.023476157430743,31.331664043847788
-25.023470782251167,31.331862451400973
-25.02346540707159,31.332060858954158
-25.023460031892014,31.332259266507343
-25.02345465671244,31.332457674060528
-25.023449281532862,31.332656081613713
-25.023443906353286,31.3328544891669
-25.02343853117371,31.333052896720083
-25.023433155994134,31.33325130427327
-25.023427780814558,31.333449711826454
-25.02342240563498,31.33364811937964
-25.023417030455406,31.333846526932824
-25.02341165527583,31.33404493448601
-25.023406280096253,31.334243342039194
-25.0233694521478,31.33443763237787
-25.023332624199348,31.334631922716547
-25.023295796250896,31.334826213055223
-25.023258968302443,31.3350205033939
-25.02322214035399,31.335214793732575
-25.023185312405538,31.33540908407125
-25.023148484457085,31.335603374409928
-25.023111656508632,31.335797664748604
-25.02307482856018,31.33599195508728
-25.023038000611727,31.336186245425957
-25.023001172663275,31.336380535764633
-25.022964344714822,31.33657482610331
-25.023004871685806,31.33676821743035
-25.02304539865679,31.33696160875739
-25.023085925627775,31.337155000084433
-25.02312645259876,31.337348391411474
-25.023166979569744,31.337541782738516
-25.02320750654073,31.337735174065557
-25.023248033511713,31.3379285653926
-25.02334375135021,31.33809662015855
-25.02343946918871,31.3382646749245
-25.023535187027207,31.33843272969045
-25.023630904865705,31.3386007844564
-25.023726622704203,31.33876883922235
-25.023826049967624,31.338934251087856
-25.023925477231046,31.339099662953362
-25.024024904494468,31.33926507481887
-25.02412433175789,31.339430486684375
-25.02422375902131,31.33959589854988
-25.024323186284732,31.339761310415387
-25.024422613548154,31.339926722280893
-25.024522040811576,31.3400921341464
-25.02456337470139,31.340285319938637
-25.024604708591205,31.340478505730875
-25.02464604248102,31.340671691523113
-25.024687376370835,31.34086487731535
-25.02472871026065,31.34105806310759
-25.024770044150465,31.341251248899827
-25.02481137804028,31.341444434692065
-25.024852711930095,31.341637620484303
-25.02489404581991,31.34183080627654
-25.024935379709724,31.34202399206878
-25.025045637566546,31.342180822245876
-25.025155895423367,31.342337652422973
-25.02526615328019,31.34249448260007
-25.02537641113701,31.342651312777168
-25.025486668993832,31.342808142954265
-25.025596926850653,31.342964973131362
-25.025707184707475,31.34312180330846
-25.025817442564296,31.343278633485557
-25.025927700421118,31.343435463662654
-25.02603795827794,31.34359229383975
-25.026102612390403,31.343777527044832
-25.026167266502867,31.343962760249912
-25.02623192061533,31.344147993454992
-25.026296574727795,31.344333226660073
-25.02636122884026,31.344518459865153
-25.026425882952722,31.344703693070233
-25.026490537065186,31.344888926275313
-25.02655519117765,31.345074159480394
-25.026619845290114,31.345259392685474
-25.026708260533365,31.34543225648654
-25.026796675776616,31.345605120287605
-25.026885091019867,31.34577798408867
-25.02697350626312,31.345950847889736
-25.02706192150637,31.3461237116908
-25.02715033674962,31.346296575491866
-25.027238751992872,31.34646943929293
-25.027327167236123,31.346642303093997
-25.027415582479374,31.346815166895063
-25.027503997722626,31.346988030696128
-25.027592412965877,31.347160894497193
-25.027680828209128,31.34733375829826
-25.02776924345238,31.347506622099324
-25.02784048816459,31.34768888967518
-25.0279117328768,31.347871157251035
-25.02798297758901,31.34805342482689
-25.02805422230122,31.348235692402746
-25.028125467013428,31.3484179599786
-25.028196711725638,31.348600227554456
-25.028267956437848,31.348782495130312
-25.028339201150057,31.348964762706167
-25.028410445862267,31.349147030282023
-25.028481690574477,31.349329297857878
-25.028552935286687,31.349511565433733
-25.028624179998896,31.34969383300959
-25.028695424711106,31.349876100585444
-25.02876847283507,31.3500574977763
-25.02884152095903,31.35023889496716
-25.028914569082993,31.350420292158017
-25.028987617206955,31.350601689348874
-25.029060665330917,31.35078308653973
-25.02913371345488,31.35096448373059
-25.02920676157884,31.351145880921447
-25.029279809702803,31.351327278112304
-25.029294589538146,31.35152511253367
-25.02930936937349,31.351722946955032
-25.029324149208833,31.351920781376396
-25.029338929044176,31.35211861579776
-25.02935370887952,31.352316450219124
-25.029368488714862,31.35251428464049
-25.029383268550205,31.352712119061852
-25.02938415679222,31.352910622471523
-25.029385045034232,31.353109125881193
-25.029385933276245,31.353307629290864
-25.02938682151826,31.353506132700534
-25.02938770976027,31.353704636110205
-25.029388598002285,31.353903139519876
-25.0293894862443,31.354101642929546
-25.02939037448631,31.354300146339217
-25.029391262728325,31.354498649748887
-25.029392150970338,31.354697153158558
-25.02939303921235,31.354895656568228
-25.029393927454365,31.3550941599779
-25.029394815696378,31.35529266338757
-25.02939570393839,31.35549116679724
-25.029343391150526,31.355681090666383
-25.02929107836266,31.355871014535527
-25.029238765574796,31.35606093840467
-25.02918645278693,31.356250862273814
-25.029134139999066,31.356440786142958
-25.0290818272112,31.3566307100121
-25.029029514423335,31.356820633881245
-25.02897720163547,31.35701055775039
-25.028924888847605,31.357200481619532
-25.02887257605974,31.357390405488676
-25.028820263271875,31.35758032935782
-25.02876795048401,31.357770253226963
-25.028715637696145,31.357960177096107
-25.028727151774657,31.35815827486143
-25.02873866585317,31.358356372626755
-25.02875017993168,31.35855447039208
-25.028761694010193,31.358752568157403
-25.028773208088705,31.358950665922727
-25.028784722167217,31.35914876368805
-25.02879623624573,31.359346861453375
-25.02880775032424,31.3595449592187
-25.028819264402753,31.359743056984023
-25.028830778481264,31.359941154749347
-25.028842292559776,31.36013925251467
-25.02885380663829,31.360337350279995
-25.0288653207168,31.36053544804532
-25.028876834795312,31.360733545810643
-25.028888348873824,31.360931643575967
-25.028899862952336,31.36112974134129
-25.02891137703085,31.361327839106615
-25.02892289110936,31.36152593687194
-25.02889930081174,31.36172272677393
-25.02887571051412,31.361919516675922
-25.028852120216502,31.362116306577914
-25.028828529918883,31.362313096479905
-25.028804939621264,31.362509886381897
-25.028781349323644,31.36270667628389
-25.028757759026025,31.36290346618588
-25.028734168728406,31.363100256087872
-25.028710578430786,31.363297045989864
-25.028686988133167,31.363493835891855
-25.028663397835547,31.363690625793847
-25.028639807537928,31.36388741569584
-25.02861621724031,31.36408420559783
-25.02859262694269,31.364280995499822
-25.02856903664507,31.364477785401814
-25.02854544634745,31.364674575303805
-25.02852185604983,31.364871365205797
-25.028498265752212,31.36506815510779
-25.028474675454593,31.36526494500978
-25.028451085156973,31.365461734911772
-25.028427494859354,31.365658524813764
-25.028403904561735,31.365855314715755
-25.028436454497104,31.36605054167863
-25.028469004432473,31.3662457686415
-25.028501554367843,31.366440995604375
-25.028534104303212,31.366636222567248
-25.02856665423858,31.36683144953012
-25.02859920417395,31.367026676492994
-25.02863175410932,31.367221903455867
-25.02866430404469,31.36741713041874
-25.02869685398006,31.367612357381613
-25.028729403915428,31.367807584344487
-25.028761953850797,31.36800281130736
-25.028702494777743,31.368190155266035
-25.02864303570469,31.36837749922471
-25.028583576631636,31.368564843183385
-25.028524117558582,31.36875218714206
-25.02846465848553,31.368939531100736
-25.028405199412475,31.36912687505941
-25.02834574033942,31.369314219018086
-25.028286281266368,31.36950156297676
-25.028226822193314,31.369688906935437
-25.02816736312026,31.369876250894112
-25.028107904047207,31.370063594852788
-25.028048444974154,31.370250938811463
-25.0279889859011,31.370438282770138
-25.027929526828046,31.370625626728813
-25.027870067754993,31.37081297068749
-25.027818640159264,31.371003186479673
-25.027767212563536,31.371193402271857
-25.027715784967807,31.37138361806404
-25.02766435737208,31.371573833856225
-25.02761292977635,31.37176404964841
-25.02756150218062,31.371954265440593
-25.027510074584892,31.372144481232777
-25.027458646989164,31.37233469702496
-25.027407219393435,31.372524912817145
-25.027355791797707,31.37271512860933
-25.027304364201978,31.372905344401513
-25.02725293660625,31.373095560193697
-25.027266225112346,31.37329352022369
-25.027279513618442,31.373491480253684
-25.02729280212454,31.373689440283677
-25.027306090630635,31.37388740031367
-25.02731937913673,31.374085360343663
-25.027332667642828,31.374283320373657
-25.027345956148924,31.37448128040365
-25.02735924465502,31.374679240433643
-25.027372533161117,31.374877200463636
-25.027385821667213,31.37507516049363
-25.02739911017331,31.375273120523623
-25.027412398679406,31.375471080553616
-25.027425687185502,31.37566904058361
-25.0274389756916,31.375867000613603
-25.027452109701116,31.37606497355213
-25.027465243710633,31.376262946490655
-25.02747837772015,31.37646091942918
-25.027491511729668,31.376658892367708
-25.027504645739185,31.376856865306234
-25.027517779748703,31.37705483824476
-25.02753091375822,31.377252811183286
-25.027544047767737,31.377450784121812
-25.027557181777254,31.37764875706034
-25.02757031578677,31.377846729998865
-25.02758344979629,31.37804470293739
-25.027596583805806,31.378242675875917
-25.027609717815324,31.378440648814443
-25.02762285182484,31.37863862175297
-25.027635985834358,31.378836594691496
-25.027649119843876,31.379034567630022
-25.027662253853393,31.379232540568548
-25.02767538786291,31.379430513507074
-25.02756323629956,31.379585701294207
-25.02745108473621,31.37974088908134
-25.02733893317286,31.379896076868473
-25.02722678160951,31.380051264655606
-25.02711463004616,31.38020645244274
-25.02700247848281,31.38036164022987
-25.02689032691946,31.380516828017004
-25.02677817535611,31.380672015804137
-25.02666602379276,31.38082720359127
-25.02655387222941,31.380982391378403
-25.02644172066606,31.381137579165536
-25.02632956910271,31.38129276695267
-25.02621741753936,31.3814479547398
-25.02610526597601,31.381603142526934
-25.02599311441266,31.381758330314067
-25.0258793316419,31.381912063121142
-25.02576554887114,31.382065795928217
-25.025651766100378,31.38221952873529
-25.025537983329617,31.382373261542366
-25.025424200558856,31.38252699434944
-25.025310417788095,31.382680727156515
-25.025196635017334,31.38283445996359
-25.025082852246573,31.382988192770664
-25.024969069475812,31.38314192557774
-25.02485528670505,31.383295658384814
-25.02474150393429,31.38344939119189
-25.02462772116353,31.383603123998963
-25.02451393839277,31.383756856806038
-25.024467265089772,31.383948554034895
-25.024420591786775,31.38414025126375
-25.02437391848378,31.38433194849261
-25.024327245180782,31.384523645721465
-25.024280571877785,31.384715342950322
-25.02423389857479,31.38490704017918
-25.024187225271792,31.385098737408036
-25.024140551968795,31.385290434636893
-25.0240938786658,31.38548213186575
-25.024047205362802,31.385673829094607
-25.024000532059805,31.385865526323464
-25.02395385875681,31.38605722355232
-25.02390718545381,31.386248920781178
-25.023860512150815,31.386440618010035
