event-id,visible,timestamp,location-long,location-lat,external-temperature,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
9421376825,true,2009-08-08 03:00:00.000,31.2687999999999,-25.0435699999999,21,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376824,true,2009-08-08 02:30:00.000,31.2685999999999,-25.0438499999999,21,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376823,true,2009-08-08 02:00:00.000,31.2683199999999,-25.04362,21,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376822,true,2009-08-08 01:30:00.000,31.26801,-25.0451,21,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376821,true,2009-08-08 01:00:00.000,31.26678,-25.04617,20,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376820,true,2009-08-08 00:30:00.000,31.26733,-25.0456299999999,20,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376819,true,2009-08-08 00:00:00.000,31.26751,-25.04532,19,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376818,true,2009-08-07 23:30:00.000,31.26728,-25.04523,19,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376817,true,2009-08-07 23:00:00.000,31.26697,-25.0451699999999,19,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376816,true,2009-08-07 22:30:00.000,31.2667299999999,-25.04465,19,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376815,true,2009-08-07 22:00:00.000,31.26611,-25.0438499999999,20,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376814,true,2009-08-07 21:30:00.000,31.26499,-25.04212,21,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376813,true,2009-08-07 21:00:00.000,31.2654999999999,-25.04221,22,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421366081,true,2009-08-07 20:30:00.000,31.84029,-24.6944,24,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421376812,true,2009-08-07 20:30:00.000,31.26142,-25.03957,23,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421366080,true,2009-08-07 20:00:00.000,31.8400399999999,-24.69441,25,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421376811,true,2009-08-07 20:00:00.000,31.25981,-25.03778,23,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376810,true,2009-08-07 19:30:00.000,31.25824,-25.03669,24,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376809,true,2009-08-07 19:00:00.000,31.2569599999999,-25.0365299999999,25,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421366079,true,2009-08-07 18:30:00.000,31.83755,-24.6988699999999,26,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421376808,true,2009-08-07 18:30:00.000,31.25625,-25.03778,26,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421366078,true,2009-08-07 18:00:00.000,31.8401999999999,-24.70054,26,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421376807,true,2009-08-07 18:00:00.000,31.25822,-25.0404899999999,27,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376806,true,2009-08-07 17:30:00.000,31.25936,-25.04191,28,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376805,true,2009-08-07 17:00:00.000,31.2603599999999,-25.04326,29,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421366077,true,2009-08-07 16:30:00.000,31.8414499999999,-24.7061899999999,29,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421376804,true,2009-08-07 16:30:00.000,31.25946,-25.04456,30,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421366076,true,2009-08-07 16:00:00.000,31.83967,-24.71554,30,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421376803,true,2009-08-07 16:00:00.000,31.26056,-25.04641,30,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376802,true,2009-08-07 15:30:00.000,31.26123,-25.0479999999999,31,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376801,true,2009-08-07 15:00:00.000,31.26209,-25.05009,34,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376800,true,2009-08-07 14:30:00.000,31.2612899999999,-25.05093,37,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376799,true,2009-08-07 14:00:00.000,31.2546399999999,-25.04909,37,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376798,true,2009-08-07 13:31:00.000,31.2534199999999,-25.04974,37,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376797,true,2009-08-07 13:00:00.000,31.2535899999999,-25.05092,36,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421366075,true,2009-08-07 12:30:00.000,31.81869,-24.7192599999999,37,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421376796,true,2009-08-07 12:30:00.000,31.25315,-25.0520099999999,37,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376795,true,2009-08-07 12:02:00.000,31.25316,-25.05198,39,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421366074,true,2009-08-07 12:00:00.000,31.81775,-24.71796,38,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421376794,true,2009-08-07 11:30:00.000,31.2527,-25.0522899999999,37,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376793,true,2009-08-07 11:00:00.000,31.2512599999999,-25.0530499999999,35,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421366073,true,2009-08-07 10:30:00.000,31.8160899999999,-24.7181199999999,37,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421376792,true,2009-08-07 10:30:00.000,31.24895,-25.05396,32,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421366072,true,2009-08-07 10:00:00.000,31.8156399999999,-24.7199099999999,36,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421376791,true,2009-08-07 10:00:00.000,31.24906,-25.0543799999999,30,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421366071,true,2009-08-07 09:30:00.000,31.81531,-24.7192599999999,34,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421376790,true,2009-08-07 09:30:00.000,31.2487199999999,-25.05552,27,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421366070,true,2009-08-07 09:00:00.000,31.8080099999999,-24.72475,33,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421376789,true,2009-08-07 09:00:00.000,31.24916,-25.0563,25,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421366069,true,2009-08-07 08:30:00.000,31.80911,-24.72673,31,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421376788,true,2009-08-07 08:30:00.000,31.24912,-25.0567199999999,23,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376787,true,2009-08-07 08:00:00.000,31.24921,-25.05751,21,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376786,true,2009-08-07 07:30:00.000,31.24914,-25.05732,20,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376785,true,2009-08-07 07:00:00.000,31.2488899999999,-25.05685,20,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421366068,true,2009-08-07 06:30:00.000,31.8030499999999,-24.73317,25,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421376784,true,2009-08-07 06:30:00.000,31.24832,-25.05725,20,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421366067,true,2009-08-07 06:00:00.000,31.79964,-24.73402,24,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421376783,true,2009-08-07 06:00:00.000,31.24776,-25.05752,20,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421366066,true,2009-08-07 05:31:00.000,31.79768,-24.7352799999999,24,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421376782,true,2009-08-07 05:30:00.000,31.2475799999999,-25.05826,21,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421366065,true,2009-08-07 05:00:00.000,31.79729,-24.73508,24,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421376781,true,2009-08-07 05:00:00.000,31.24689,-25.05875,21,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421366064,true,2009-08-07 04:30:00.000,31.79607,-24.73523,24,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421366063,true,2009-08-07 04:00:00.000,31.7954599999999,-24.73553,25,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421366062,true,2009-08-07 03:32:00.000,31.79447,-24.7352099999999,26,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421366061,true,2009-08-07 03:00:00.000,31.7941399999999,-24.7348299999999,26,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421376780,true,2009-08-07 03:00:00.000,31.24682,-25.05882,21,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421366060,true,2009-08-07 02:30:00.000,31.7941,-24.73488,27,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421366059,true,2009-08-07 02:01:00.000,31.7941499999999,-24.7349999999999,26,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421366058,true,2009-08-07 01:30:00.000,31.7931199999999,-24.7340699999999,26,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421366057,true,2009-08-07 01:01:00.000,31.79322,-24.7342,27,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421376779,true,2009-08-07 01:00:00.000,31.2429799999999,-25.05927,22,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421366056,true,2009-08-07 00:30:00.000,31.7941,-24.7340899999999,27,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421376778,true,2009-08-07 00:30:00.000,31.24273,-25.0588599999999,22,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376777,true,2009-08-07 00:00:00.000,31.24097,-25.0583899999999,22,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376776,true,2009-08-06 23:30:00.000,31.2403499999999,-25.0583899999999,22,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421366055,true,2009-08-06 23:00:00.000,31.7952699999999,-24.73263,27,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421376775,true,2009-08-06 23:00:00.000,31.2388499999999,-25.0580199999999,22,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421366054,true,2009-08-06 22:30:00.000,31.7948799999999,-24.73261,27,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421376774,true,2009-08-06 22:30:00.000,31.2374499999999,-25.0568199999999,23,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421366053,true,2009-08-06 22:00:00.000,31.79477,-24.73252,27,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421376773,true,2009-08-06 22:00:00.000,31.2372,-25.05433,23,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421366052,true,2009-08-06 21:30:00.000,31.79457,-24.73265,27,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421376772,true,2009-08-06 21:30:00.000,31.2371,-25.05228,23,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421366051,true,2009-08-06 21:00:00.000,31.7942199999999,-24.7328699999999,27,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421376771,true,2009-08-06 21:00:00.000,31.23553,-25.05054,23,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376770,true,2009-08-06 20:30:00.000,31.23478,-25.05037,23,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376769,true,2009-08-06 20:00:00.000,31.2330599999999,-25.0516,24,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421366050,true,2009-08-06 19:01:00.000,31.79407,-24.73328,29,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421366049,true,2009-08-06 18:01:00.000,31.7941399999999,-24.7332,30,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421366048,true,2009-08-06 17:30:00.000,31.7941499999999,-24.73325,30,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421366047,true,2009-08-06 17:00:00.000,31.7946099999999,-24.73327,30,gps,Loxodonta africana,AM105,AM105,ThermochronTracking Elephants Kruger 2007
9421376768,true,2009-08-06 17:00:00.000,31.2257,-25.05348,33,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376767,true,2009-08-06 15:30:00.000,31.22699,-25.05275,34,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376766,true,2009-08-06 15:00:00.000,31.22765,-25.05256,36,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376765,true,2009-08-06 14:30:00.000,31.2283,-25.05245,37,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376764,true,2009-08-06 14:00:00.000,31.2285299999999,-25.05264,36,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376763,true,2009-08-06 13:31:00.000,31.22819,-25.05345,34,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376762,true,2009-08-06 13:00:00.000,31.22981,-25.05946,33,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376761,true,2009-08-06 10:30:00.000,31.2313499999999,-25.06294,31,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376760,true,2009-08-06 10:00:00.000,31.2300499999999,-25.06557,28,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376759,true,2009-08-06 09:32:00.000,31.23027,-25.06624,27,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376758,true,2009-08-06 09:00:00.000,31.23189,-25.06625,24,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376757,true,2009-08-06 08:30:00.000,31.2317399999999,-25.06799,21,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376756,true,2009-08-06 08:00:00.000,31.2344599999999,-25.07035,19,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376755,true,2009-08-06 07:30:00.000,31.2362399999999,-25.0714299999999,17,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376754,true,2009-08-06 07:00:00.000,31.23748,-25.0704899999999,15,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376753,true,2009-08-06 06:30:00.000,31.23843,-25.06943,15,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376752,true,2009-08-06 06:00:00.000,31.2388,-25.0691899999999,15,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376751,true,2009-08-06 05:30:00.000,31.23994,-25.0683599999999,16,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376750,true,2009-08-06 05:00:00.000,31.2404699999999,-25.0681499999999,17,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376749,true,2009-08-06 04:30:00.000,31.24061,-25.06743,17,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376748,true,2009-08-06 04:00:00.000,31.2405499999999,-25.06736,17,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376747,true,2009-08-06 03:30:00.000,31.2405599999999,-25.0673999999999,17,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376746,true,2009-08-06 03:00:00.000,31.24051,-25.06739,17,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376745,true,2009-08-06 02:30:00.000,31.24051,-25.0674999999999,17,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376744,true,2009-08-06 02:01:00.000,31.2403499999999,-25.06748,17,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376743,true,2009-08-06 01:30:00.000,31.2406599999999,-25.06736,17,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376742,true,2009-08-06 01:00:00.000,31.24118,-25.06738,17,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376741,true,2009-08-06 00:30:00.000,31.2413999999999,-25.06711,18,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376740,true,2009-08-06 00:00:00.000,31.2411299999999,-25.067,19,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376739,true,2009-08-05 23:30:00.000,31.2406299999999,-25.0665499999999,19,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376738,true,2009-08-05 23:00:00.000,31.23939,-25.0657099999999,20,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376737,true,2009-08-05 22:30:00.000,31.23817,-25.0649699999999,20,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376736,true,2009-08-05 22:00:00.000,31.2371699999999,-25.06417,21,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376735,true,2009-08-05 21:30:00.000,31.2357799999999,-25.06363,21,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376734,true,2009-08-05 21:00:00.000,31.23543,-25.0630999999999,22,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376733,true,2009-08-05 20:30:00.000,31.23457,-25.0623399999999,22,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376732,true,2009-08-05 20:00:00.000,31.2341599999999,-25.0620599999999,23,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376731,true,2009-08-05 19:30:00.000,31.2336999999999,-25.0618799999999,24,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376730,true,2009-08-05 19:01:00.000,31.23111,-25.0612199999999,25,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376729,true,2009-08-05 18:32:00.000,31.22951,-25.05946,26,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376728,true,2009-08-05 18:01:00.000,31.228,-25.0568199999999,28,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376727,true,2009-08-05 17:30:00.000,31.2281599999999,-25.05636,29,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376726,true,2009-08-05 17:00:00.000,31.22811,-25.05537,31,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376725,true,2009-08-05 16:30:00.000,31.22802,-25.05451,33,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376724,true,2009-08-05 16:00:00.000,31.2279599999999,-25.0540899999999,37,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376723,true,2009-08-05 15:30:00.000,31.2295799999999,-25.0559699999999,37,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376722,true,2009-08-05 15:00:00.000,31.2316399999999,-25.05779,36,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376721,true,2009-08-05 14:30:00.000,31.2345299999999,-25.05997,36,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376720,true,2009-08-05 14:00:00.000,31.23466,-25.05995,37,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376719,true,2009-08-05 13:30:00.000,31.23443,-25.0594299999999,38,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376718,true,2009-08-05 13:00:00.000,31.2361,-25.0596199999999,38,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376717,true,2009-08-05 12:30:00.000,31.24034,-25.06213,36,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376716,true,2009-08-05 12:00:00.000,31.24303,-25.0642299999999,36,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376715,true,2009-08-05 11:30:00.000,31.2434499999999,-25.06428,35,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376714,true,2009-08-05 11:00:00.000,31.24367,-25.0649799999999,34,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376713,true,2009-08-05 10:30:00.000,31.24351,-25.06493,34,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376712,true,2009-08-05 10:00:00.000,31.2439,-25.06631,31,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376711,true,2009-08-05 09:31:00.000,31.2428999999999,-25.0657199999999,28,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376710,true,2009-08-05 09:00:00.000,31.24153,-25.06522,24,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376709,true,2009-08-05 08:30:00.000,31.24003,-25.06482,21,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376708,true,2009-08-05 08:00:00.000,31.23992,-25.0646899999999,18,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376707,true,2009-08-05 07:30:00.000,31.2395199999999,-25.0646099999999,17,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376706,true,2009-08-05 07:00:00.000,31.23846,-25.0636399999999,16,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376705,true,2009-08-05 06:30:00.000,31.24041,-25.0641299999999,16,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376704,true,2009-08-05 06:00:00.000,31.2425,-25.06483,16,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376703,true,2009-08-05 05:30:00.000,31.24254,-25.06473,16,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376702,true,2009-08-05 05:00:00.000,31.24258,-25.06481,16,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376701,true,2009-08-05 04:30:00.000,31.2425999999999,-25.06482,16,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
9421376700,true,2009-08-05 04:00:00.000,31.24258,-25.0653299999999,16,gps,Loxodonta africana,AM107,AM107,ThermochronTracking Elephants Kruger 2007
